	1808
1	754
10	187
100	14
1000	2
100000	2
1000000	1
1001	2
1002	2
1003	2
1004	1
1005	1
1006	1
1007	1
1008	1
1009	4
101	4
1011	1
1012	1
1013	2
1014	4
1015	1
1016	2
1017	2
1018	1
1019	1
102	6
1020	2
1022	2
1024	2
1025	3
1026	1
103	9
1031	1
1032	1
1034	3
1036	2
1038	2
1039	1
104	17
1040	3
1042	1
1044	4
1045	1
1047	1
1048	1
1049	1
105	4
1050	4
1051	1
1052	1
1053	2
1054	1
1055	1
1058	1
106	8
1060	1
1061	1
1062	1
1065	1
1066	1
1068	1
1069	1
107	7
1071	1
1072	1
1074	1
1076	1
1078	1
108	6
1081	1
1085	1
1087	2
109	2
1091	1
1092	1
1097	2
1099	1
10th	1
11	166
110	6
1103	1
1104	1
111	4
1110	1
1111	1
1116	1
1117	1
112	3
113	7
1133	1
114	4
1145	1
115	7
116	4
1160	1
117	6
118	4
1185	1
119	1
11th	3
12	171
120	8
121	5
122	6
123	4
124	3
125	8
126	3
127	7
128	11
129	8
13	118
130	4
1300	1
131	6
132	5
133	5
134	6
135	6
136	4
137	6
138	4
139	12
13th	1
14	95
140	7
1404	1
141	3
142	2
143	3
144	3
145	8
146	5
1460	1
147	7
148	6
1487	1
149	8
1492	1
14th	2
15	92
150	9
1500	1
151	5
152	5
1520	1
1521	1
153	4
154	3
1544	1
155	2
1552	1
156	2
157	4
158	7
159	4
16	119
160	5
1603	2
161	6
162	5
163	3
164	2
165	7
166	5
1669	1
167	6
168	9
169	8
17	77
170	5
1700	1
171	5
172	5
173	4
174	3
175	2
176	7
177	2
178	5
179	7
18	92
180	7
181	9
182	7
183	5
184	5
185	6
186	7
187	6
188	3
189	4
19	70
190	5
191	4
192	4
193	11
194	8
195	7
196	5
197	5
198	5
199	4
2	526
20	66
200	7
2000	1
20000	1
201	4
202	3
203	6
204	10
205	2
206	4
207	3
208	4
209	4
21	70
210	4
211	2
212	7
213	1
214	8
215	2
216	9
217	9
218	4
219	7
22	63
220	2
2208	1
221	5
222	6
223	6
