	1
1	8
10	3
100	1
1000	3
11	1
12	3
13	1
14	2
15	1
1675	1
17	5
18	1
19	3
2	3
2000	3
21	1
22	2
24	5
25	1
26	1
28	2
29	1
3	6
30	2
33	1
37	1
41	1
5	6
6	5
7	7
700	2
71	1
8	6
9	4
90	1
900	1
92	1
a	107
abide	1
able	1
abod	1
abode	2
about	1
above	2
absurd	1
absurdity	1
abundantly	1
accidents	1
accomplisht	1
accordance	1
according	5
accords	1
account	5
accounts	1
accusation	1
accusations	2
acknowledg	2
acquir	1
acquisition	1
acquisitions	1
act	4
actions	2
active	2
actors	1
acts	1
actually	1
ad	3
add	2
adds	1
admit	1
advance	2
advantagious	2
advent	1
adventure	1
advert	1
advisable	1
afford	1
afresh	1
after	12
afterptolem	1
afterward	2
again	4
against	11
age	3
agent	1
ages	4
aggregate	2
air	1
alas	1
alcib	1
alcibiades	1
all	55
allied	1
allowable	1
allowed	2
almighty	6
already	2
also	9
altar	1
altogether	1
alwaies	1
amen	1
amidst	1
amiss	2
among	2
amount	1
an	20
analogy	1
anaxagoras	1
ancient	2
and	293
andthalmud	1
angels	1
anno	1
another	3
answer	4
any	13
apol	1
apollin	1
apostle	6
apostles	2
apparell	1
appear	1
appearance	1
applause	1
appointed	1
approch	2
approching	1
arai	1
aray	1
are	49
arguers	1
argument	5
arguments	3
arising	1
aristotle	1
arm	2
armenia	1
arrive	1
arrowes	1
art	3
articles	1
artificial	2
arts	1
as	72
ascension	1
aside	1
ask	2
askt	1
asleep	4
asps	1
assert	1
asserted	1
assign	1
assize	1
assurance	3
astonishing	1
at	30
atchievment	1
atheists	1
athens	1
atomes	1
attaque	1
attemt	2
attend	1
attending	1
authoritative	1
authors	1
autority	3
awaits	1
awaken	1
away	4
awe	2
baal	1
babylonian	1
back	3
baffled	2
baldness	1
bane	1
banishments	1
barbarous	1
barter	1
battell	1
be	93
bear	1
bearing	1
beasts	2
beauty	2
because	7
become	2
beds	1
befel	1
before	10
before-mention'd	1
began	1
begin	1
beginning	5
begun	1
behold	2
being	24
beings	2
bel	1
belief	2
beloved	3
beros	1
besides	1
best	3
better	3
beware	1
beyond	2
bid	2
bin	10
blackest	1
blameless	1
