	68
1	213
10	55
100	2
1000000	2
101	2
102	1
104	1
105	1
106	2
107	1
108	4
109	3
10th	1
11	49
111	1
113	1
115	4
116	1
117	2
11th	3
12	73
120	1
12000	1
121	1
122	3
123	2
124	2
126	1
1260	19
129	2
12th	1
13	44
130	1
132	2
134	1
135	2
136	1
137	1
139	3
13th	1
14	48
140	1
141	1
143	1
144	1
144000	1
145	2
146	2
148	2
149	1
15	38
150	3
1500	2
153	1
154	2
1546	2
1547	1
155	2
157	2
1588	1
159	2
16	29
160	1
1600	1
163	1
1639	1
1640	1
165	1
1654-55	1
1655	2
1656	1
1666	1
168	2
17	65
170	2
171	2
172	2
176	1
178	2
18	22
181	1
182	2
184	2
185	1
188	1
189	2
19	23
196	1
197	2
198	1
2	223
20	29
2000	1
201	2
206	2
208	1
209	1
21	8
210	4
211	2
212	1
215	3
217	2
218	1
219	2
22	13
223	2
226	1
229	3
23	26
230	2
231	1
232	1
236	2
237	1
238	1
239	3
24	19
240	1
241	1
243	1
246	1
247	2
249	1
25	14
251	1
252	1
253	3
256	1
257	2
259	1
26	9
27	14
28	17
29	16
2d	2
2dly	1
2ly	3
3	131
30	8
300	1
3000	2
300000	2
304	1
31	11
32	15
33	10
34	14
35	13
36	11
37	11
38	6
39	9
390	2
395	3
3d	1
3ly	2
4	81
40	6
4000	4
41	2
415	1
42	23
43	3
44	3
45	4
46	2
47	1
48	3
49	4
4th	1
5	70
50	2
51	2
52	5
53	4
54	1
55	1
555	1
56	2
57	1
58	1
59	1
6	63
60	6
600	4
604	1
606	4
62	3
63	1
64	5
65	3
66	2
666	7
67	2
68	2
69	2
7	40
70	2
71	1
72	3
720	1
73	5
74	1
75	1
8	50
80	1
800	1
81	5
82	2
83	2
86	3
87	2
88	6
9	53
90	8
91	1
92	1
93	1
94	2
95	3
96	1
97	1
98	4
a	1602
aaron	2
abandon	2
abba	1
abbots	1
abednego	1
abel	6
aberation	1
aberations	1
abhomination	1
abhominations	1
abhor	4
abhors	2
abide	1
abideth	2
abiding	1
abihu	1
abilities	1
able	46
abode	1
abominable	3
abomination	2
abominations	1
abound	2
aboundant	2
abounds	1
about	56
abouts	1
above	41
abraham	19
abrenuntiation	1
abroad	6
absent	2
absolom	2
absolute	6
absolution	2
absolve	2
abundance	1
abundant	2
abundantly	9
abuse	12
abuses	1
abuseth	1
accept	7
acceptable	3
acceptance	4
acceptation	1
accepted	11
accesse	1
accidentall	2
accidents	1
accommodated	1
accompany	1
accompanying	1
accomplished	9
accomplishment	14
accord	4
according	63
accordingly	6
account	26
accounted	13
accounts	5
accurately	1
accursed	1
accusation	2
accuse	1
accused	1
accusers	1
achor	1
acknowledg	9
acknowledge	9
acknowledged	5
acknowledgement	1
acknowledgeth	2
acknowledging	1
acknowledgment	3
acording	1
acount	1
acquainted	4
act	9
acted	2
acting	3
action	1
actions	6
active	9
acts	19
actual	2
actuall	6
actually	5
ad	1
adam	10
adams	1
adde	10
added	2
addes	1
addicted	1
addresseth	1
adds	1
adicted	1
adjoyning	1
adjudged	1
adjunct	6
administer	3
administers	1
administration	4
administrations	7
admirable	6
admiration	40
admirations	1
admire	19
admired	6
admiring	5
admit	2
admitted	2
ado	5
adoe	2
adoption	1
adoration	14
adore	10
adored	4
adoring	3
adulphus	1
adulteries	1
adulterous	2
adultery	2
advance	5
advanced	6
advancement	2
advancing	3
advantage	1
advantages	2
adventure	1
adversative	1
advertisement	1
advice	1
advise	1
advised	1
advisedly	1
advisement	2
advocate	6
advocates	2
aecumenicall	1
aegypt	9
aegyptian	2
aegyptians	2
afar	2
affaires	1
affect	10
affectation	2
affected	2
affecting	1
