	1001
1	20
10	14
100	1
1000	1
10000	1
102	1
11	20
114	1
12	20
13	19
138	1
14	17
140	1
145	1
15	18
153	1
16	16
1600	1
17	14
175	1
177	1
18	12
180	1
186	1
19	16
2	35
20	11
206	1
207	1
21	17
216	1
22	14
226	1
229	1
23	13
23000	1
24	15
25	8
26	9
262	1
27	8
276	1
28	5
282	1
288	1
289	1
29	1
296	1
3	31
30	5
300	1
303	2
305	1
307	1
308	1
309	1
31	2
313	1
316	1
317	1
32	6
320	1
321	1
325	1
326	1
328	1
33	5
330	1
339	1
34	2
343	1
35	1
36	1
362	1
365	1
368	1
375	1
377	1
382	1
388	1
39	1
4	29
40	4
400	1
41	3
413	1
43	1
441	1
45	1
450	1
46	1
483	3
49	6
490	1
5	23
50	3
500	1
51	1
520	1
53	3
54	1
55	2
59	1
6	21
60	1
601	1
61	1
63	1
66	3
67	1
68	1
69	2
7	22
70	3
7000	1
72	3
8	19
80	4
800	1
86	1
9	23
90	2
92	2
93	1
95	1
96	1
97	2
99	1
a	1219
aaron	4
ab	1
abandon	1
abandoning	1
abderites	1
abhominable	5
abhorring	1
abi	1
abia	4
abiect	2
abiection	1
abilities	1
ability	3
abiron	2
able	43
abnegation	1
abolished	2
abolishing	1
abolishment	1
abominatiō	1
aboue	56
abound	4
aboundance	3
abounding	2
about	33
aboutde	1
abraham	1
abrahā	1
abroad	3
absent	6
absoluing	1
absolute	4
absolutely	3
absolutly	10
absorpe	1
absorpt	3
abstaine	1
abstained	1
abstayne	1
abstertion	1
abstracted	2
abstractiuely	1
absurd	18
absurdities	5
absurdity	1
absurdly	1
abundance	10
abundanly	1
abundant	1
abundantly	6
abundāce	2
abundāt	1
abused	1
abusing	1
abūdance	2
academians	1
acceptable	1
accepted	1
accesse	2
accession	2
accidens	1
accidentally	3
accipit	1
accommodate	1
accommodated	5
accompanied	3
accompany	1
accompanyed	1
accompanying	1
accompanyng	1
accompayning	1
accomplished	11
accomplishment	1
accomplishments	1
accomplishmēt	1
accord	1
according	74
accordingly	2
account	6
accounted	8
accoūt	1
accoūted	2
accōmodatate	1
accōmodated	1
accōpanied	1
accōpanyed	1
accōplished	2
accurately	1
accuse	2
accuser	1
accustomed	19
achab	3
achior	1
acknowled	1
acknowledge	11
acknowledged	11
acknowledgeth	2
acknowledging	7
acknowledgment	5
act	8
action	11
actions	45
actiōs	3
actours	1
acts	5
actu	2
actually	3
ad	14
adaequatus	1
adamantine	1
adaquata	1
add	3
added	2
addeth	5
addicted	1
adding	1
addressed	1
adequate	1
adhere	1
adherents	1
adhereth	1
adioined	1
adioining	1
adioyne	3
adioyned	6
administration	2
admirable	28
admiration	8
admire	8
admired	1
admit	2
admitted	2
admitteth	2
admitting	2
admonished	1
admonition	2
admonitions	1
admyre	2
admyred	2
admyring	1
adoptiue	1
adorauerit	1
adore	3
adored	2
adorned	3
adorning	1
adrianus	1
aduance	4
aduanced	5
aduancing	2
aduantage	3
aduantaged	1
aduantageous	1
adueniet	1
aduenture	1
aduersaries	2
aduersary	1
aduerse	9
aduersities	4
aduersity	1
aduise	3
adulterate	2
adulteries	1
adultery	2
adumbrate	1
adumbration	1
adustion	5
advantagious	1
ae	1
aedes	1
aegipt	5
aegypt	1
aegyptians	2
aegyptiās	1
aemulari	1
aenead	1
aery	1
aetatem	1
aeternum	1
aeternū	1
affaires	18
affayres	2
affect	8
affected	1
affecteth	1
affecting	1
affection	8
affections	9
affectiō	1
affectuum	1
affinity	4
affirme	11
affirmed	4
