	22
1	2
10	1
11	2
12	2
13	1
14	2
1466	1
15	1
16	1
1659	2
17	1
19	1
2	4
21	1
22	1
24	2
25	1
26	1
27	1
3	2
33	2
34	1
4	1
41	1
46	1
48	1
5	1
50	1
52	1
53	1
54	1
55	1
6	2
61	1
7	5
71	1
8	2
9	2
a	327
a-dayes	1
abhor	1
abhorrency	1
able	4
abort	1
abound	1
about	8
above	4
abrahams	1
abroad	6
absolutely	1
abstain	1
abstemious	1
absurd	1
abundantly	1
abused	4
academies	1
accidentally	1
accidents	1
accompanied	1
accompany	1
accompt	2
according	8
accordingly	1
accounted	2
accounting	1
accurate	1
accursed	1
achme	1
acknowledge	1
acquainted	2
acquired	3
acquist	1
acquit	1
acrimonious	1
act	6
actaeon	1
acting	1
action	1
actions	3
actius	1
active	1
actively	1
acts	1
actual	1
acute	1
ad	1
adage	1
adam	2
adamites	1
adapted	1
adayes	3
adde	1
added	1
addes	1
adds	1
adire	1
administer	1
admiration	2
admire	2
admired	1
admirers	1
admires	1
admit	3
admitted	2
ado	1
adopted	1
adored	2
adoring	1
adrinople	1
adscribes	1
adulterated	1
adulterer	2
adultery	2
adust	1
advance	2
advanced	2
advancement	1
advantage	2
advice	1
advise	1
aegros	1
aegypt	1
aegypti	1
aegyptian	1
aegyptians	2
aery	1
aesculapius	1
aescurial	1
aesop	2
aesops	2
aestate	1
aethereal	2
afar	1
affairs	6
affect	3
affected	1
affection	2
affections	2
affirm	4
affirmative	1
affirmes	1
affront	1
afraid	1
after	21
after-four	1
afternoon	1
afterwards	2
again	13
against	5
age	8
aged	1
agen	2
agenors	1
ages	4
aggravate	1
aggravated	1
agil	1
agree	5
agrippa	1
agrippina	1
ague	2
ahab	1
ahasuerus	1
aid	1
ailing	1
aim	1
aimed	1
aiom	1
air	5
airy	1
ake	2
akel	1
aking	1
akorns	1
alas	2
alexander	3
algâ	1
alieni	1
aliis	1
alike	6
alive	2
all	149
all-devouring	1
allay	1
allies	1
allowed	6
almains	1
almighty	2
almost	5
alone	7
aloud	1
already	1
also	36
alt	1
altar	1
alter	1
alternatim	1
although	2
altogether	3
alwayes	7
am	11
amalasunta	1
amass	2
amazement	1
amazonian	1
amazons	1
ambition	1
ambitious	3
ambuajae	1
amentem	1
amiable	1
amica	1
amicum	1
amicus	2
amidst	3
amity	1
amongst	16
amor	1
amorous	1
amphibolous	1
an	41
anabaptists	1
analogy	1
ananias	1
anatomists	1
ancestors	1
anchoret	1
ancient	2
anciently	1
ancients	1
and	899
angelick	1
angels	1
angelus	1
anger	3
angle	1
angusta	1
animae	1
animal	4
animals	2
animate	1
animated	2
animo	1
animosities	1
animosity	1
anno	1
anointed	1
another	22
answer	2
answerable	1
answered	1
anthonies	1
anthony	2
anti-monarchical	1
anticyra	1
antipathy	1
antique	1
antiquity	1
any	42
apart	1
ape	1
apicius-like	1
apocrypha	1
apollo	3
apoplexy	1
apostatize	1
apostle	1
apostles	1
apostolick	1
apparent	1
appeal	2
appear	5
appeared	1
appella	1
appetite	4
appetites	1
apple	1
applications	1
applied	2
appointed	2
approach	1
approached	1
approaching	1
appropriate	1
approve	2
aprons	2
apt	2
apud	2
aquaeduct	1
aquil	1
aquila	1
aquis	1
arabian	1
arabians	2
arca	1
arceo	1
archbishop	1
arches	1
archimedes	1
architect	1
architects	1
arden	1
are	188
argue	3
argument	3
argumentator	1
arguments	2
argus	2
aries	1
arimathea	1
aris	1
aristocracy	1
aristotle	5
armed	1
armis	2
arms	5
army	4
arrived	1
ars	1
arsie-varsie	1
art	9
arte	1
artificial	1
artist	1
arts	2
arving	1
as	268
ascribe	1
asham	1
ashamed	3
ashes	2
asia	3
aside	4
asked	3
asking	1
asmodeus	1
aspect	2
aspire	1
ass	1
assailants	1
asse	2
assert	1
asserting	1
assertion	17
assertions	4
asses	2
assimulation	1
assist	1
assuming	1
asswage	2
assyrian	1
astrologer	1
astrologers	1
astronomers	1
astyages	2
at	100
atheism	1
atheists	1
athenians	1
atque	2
attained	1
attempts	1
attendants	1
attended	2
attention	2
attentive	1
attollit	1
attractive	1
attribute	1
attributed	1
ature	1
audaces	1
auditors	1
auditory	1
augean	1
austere	1
aut	3
author	1
authors	1
authour	1
autumno	1
ave	1
averred	1
averse	1
aversness	1
avis	1
avoid	3
avoided	1
avus	1
away	9
awe	1
awry	1
b	1
babylon	1
bacchanalia	1
bacchanals	1
bacchus	1
back	3
back-biting	1
backward	1
backwards	1
bacon	1
bad	3
bag	1
baggage	1
bagpipes	1
bailyffs	1
bajazet	1
bald	6
bald-pate	1
baldness	1
ballads	1
ballast	1
bands	1
bane	1
banes	1
banks	1
baptismes	1
baptist	1
baptize	1
bar-table	1
barbar	3
barbariae	1
barbarity	1
barbarous	1
barbarously	2
barbars	2
barbers	1
bare	1
bark	1
barn	1
baron	1
barony	1
base	2
bashful	3
bashfulness	2
bassawes	1
bath	3
bathed	1
battel	2
battels	1
batter	1
bayard	1
be	157
beam	1
beams	1
bear	3
beard	1
bearded	1
bears	2
beast	4
beastly	1
beasts	6
beaten	1
beating	1
beauties	3
beauty	4
because	74
become	6
becomes	7
becoming	1
bed	1
beef	1
beef-broath	1
been	12
befits	1
before	22
begets	2
beggar	2
beggery	2
beginning	1
begotten	1
beheld	1
behinde	2
behold	2
being	53
belch	1
belief	1
believe	22
believes	1
believing	2
bell	1
bell-weather	1
bellies	2
belly	3
belongs	1
beloved	1
below	4
bench	1
bends	1
bene	2
beneath	2
benedictin	2
beneficial	1
benefit	4
benefits	1
bera	1
bereave	1
bernardus	1
besides	16
besmeared	1
best	32
bestial	1
better	24
betwixt	1
bewitched	1
beyond	4
biass	1
bid	3
big	3
bigger	1
bilious	2
billa	1
billows	1
bird	3
birds	1
birth	3
bis	1
bishops	1
bitten	1
bitter	2
black	1
black-friers	1
bladder	1
blame	1
blandimor	1
blasphemies	1
blaspheming	1
blaz	1
blazen	1
blessed	2
blessing	3
blind	4
blinde	8
blinded	1
blinder	1
blindness	1
blood	5
blood-shot	1
bloody	2
blowing	1
blown	1
blows	1
blue	1
blunts	1
blush	3
blushes	1
blushing	1
board	1
boast	4
boasted	3
bodies	15
bodily	1
bodin	1
bodley	1
body	24
boil	1
boiling	1
bold	4
boldly	2
bologa	1
bona	1
bondage	1
bonduca	1
bones	7
books	3
boots	1
bores-head	2
born	3
borrow	1
borrowed	1
bos	1
bosom	1
botanick	2
botanist	1
both	24
botonick	3
bottle	1
bottom	1
bottomless	1
boughs	1
bought	1
bound	3
bounds	1
bowels	1
bowl	2
boyes	1
bragg	1
brain	7
brains	5
brave	2
brazen	1
brazen-fac't	1
breadth	1
break	1
breast	1
breasts	1
breathe	2
breathed	1
bred	3
bree	1
breeches	1
breize	1
bribery	1
