	84
,gen	1
1	275
10	83
102	3
103	3
104	2
105	1
107	4
11	52
111	1
112	1
113	2
119	7
12	71
120	1
121	1
13	65
130	2
133	1
135	1
136	1
13th	1
14	55
1404	1
143	5
144	1
145	9
146	2
147	2
15	49
158	1
16	44
161	1
163	1
165	1
1671	1
1676	1
1677	1
1680	1
17	36
18	26
19	28
2	179
20	28
21	22
22	36
23	25
24	30
246	1
25	18
26	16
261	1
27	11
28	14
29	10
3	108
30	5
31	12
32	29
320	1
321	1
33	15
34	19
35	16
36	7
37	5
38	9
39	4
4	106
40	3
41	4
42	6
424	1
43	3
44	4
45	3
46	4
47	2
48	3
5	115
51	2
53	1
532	1
54	1
55	2
56	1
57	2
58	1
59	1
6	61
60	1
62	2
63	5
64	4
65	2
66	1
68	1
69	3
7	57
70	2
71	2
73	3
77	2
78	3
79	1
797	1
8	76
81	1
84	2
86	1
89	2
9	88
91	1
94	1
97	1
a	792
ab	3
abandon	2
abandoned	2
abashed	1
abate	2
abated	1
abatement	2
abating	1
abel	1
abetting	2
abhor	3
abhorred	1
abhorrence	1
abhorrency	2
abide	7
abides	1
abilities	6
ability	7
abject	1
able	21
abominable	1
abound	3
aboundeth	2
about	27
abov	1
above	21
abraham	1
abridgment	1
abroad	5
absence	3
absent	2
absolute	2
absolutely	11
absolve	1
absque	1
abstain	9
abstained	1
abstaining	1
abstinence	2
abstracted	4
abstracting	2
absurd	2
abundance	3
abundant	7
abundantly	3
abuse	7
abused	1
acad	1
accept	2
acceptable	11
acceptance	1
accepted	2
acception	1
access	3
accessible	1
accession	1
accidental	2
acclamations	1
accommodated	1
accommodation	4
accommodations	5
accompanied	6
accompany	2
accomplish	2
accomplished	1
accomplishments	1
accompt	16
accompted	1
accompts	3
accord	2
according	48
accordingly	5
account	4
accounts	1
accoustrements	1
accrue	3
accruing	2
accursed	3
accused	2
accuser	1
accusing	1
achitophels	1
acknowledge	6
acknowledged	1
acknowledgeth	1
acknowledgment	1
acquaintance	4
acquainted	3
acquiescence	1
acquire	2
acquiring	1
acquist	1
act	27
acted	2
acteth	2
acting	5
action	11
actions	25
active	3
actively	1
activity	4
acts	25
actual	3
actually	1
actuated	1
actuates	1
ad	5
add	9
added	1
addicted	2
address	1
addresses	2
adds	1
adhere	2
adherence	2
adherent	1
adherents	1
adjacency	1
adjoin	2
adjoined	1
adjoining	1
adjoyned	1
adjudged	1
adjuncts	1
adjusted	1
administer	1
administration	1
admirable	6
admiration	4
admire	6
admired	3
admiring	3
admission	1
admit	3
admits	1
admittance	1
admitted	1
admitteth	1
admonish	2
admonishing	2
admonition	4
adopted	1
adore	1
adoreth	1
adorn	2
adorne	1
adorned	1
adult	1
advance	7
advanced	2
advancement	3
advances	1
advanceth	1
advancing	2
advantage	26
advantages	15
advantagious	1
adversaries	5
adverse	1
adversities	1
adversity	3
adversus	1
advert	1
advice	9
advices	3
advised	3
adviser	1
advising	1
advocate	1
affability	2
affable	2
affairs	7
affect	24
affectation	2
affected	18
affecting	3
affection	77
affectionate	3
affectionately	2
affections	42
affects	1
affectus	1
affici	1
affidavit	1
affinity	2
affirm	2
affirmeth	2
affirms	1
affixed	1
afflict	2
afflicted	6
affliction	6
afflictions	9
afflictive	1
afford	9
afforded	2
affording	4
affords	2
affright	1
affront	3
affronted	2
affronts	3
after	12
afterward	1
again	7
against	55
agamus	1
age	5
aged	1
agents	1
agere	1
ages	2
