	48
0	1
1	53
10	8
100	2
1000	2
100000	1
1047	1
1050	1
1060	1
107	1
1073	2
1078	1
1090	1
10th	4
11	12
1100	3
1114	1
1120	1
113	1
1150	2
1160	1
1174	1
1177	1
1190	1
1194	1
11th	2
12	9
1200	2
1204	2
1207	1
1220	1
1230	1
1240	1
1242	1
1245	1
1250	1
1255	1
1256	1
1260	1
1270	3
1279	1
1280	2
1283	1
1285	1
1289	1
1290	1
1293	1
1294	1
13	13
1300	3
1305	2
1320	1
1327	1
1328	1
1329	1
1332	1
1333	1
1336	1
1339	1
1340	1
1350	1
1352	2
1353	1
1356	2
1363	1
1370	2
1380	2
1381	1
1386	1
1390	1
13th	2
14	8
1400	2
1403	1
1404	1
1410	1
1414	1
1417	1
1420	1
1430	2
1431	1
1433	1
1440	1
1450	1
1459	1
1464	1
1466	1
1473	1
1474	1
1480	2
1481	1
149	1
1492	3
1494	1
14th	5
15	11
1500	7
1503	1
1504	1
1508	2
1510	1
1511	2
1512	2
1513	1
1516	2
1519	1
1520	3
1521	1
1522	3
1523	2
1524	1
1525	2
1526	1
1528	3
1529	3
1530	2
1531	3
1534	1
1535	1
1536	2
1537	1
1541	1
1545	1
1547	1
1552	1
1555	1
1558	3
1559	2
1560	6
1561	2
1566	1
1567	1
1568	1
1569	1
1570	3
1572	3
1573	1
1574	2
1575	1
1578	1
1579	3
1580	4
1581	4
1582	1
1583	1
1584	1
1585	1
1587	1
1588	3
1589	3
159	1
1590	3
1592	1
1593	1
1594	1
1595	3
16	8
1600	2
1601	1
1602	1
1603	1
1604	2
1605	4
1606	2
1607	1
1609	2
1610	4
1611	2
1612	3
1615	2
1616	9
1618	7
1619	4
1620	4
1621	5
1622	2
1623	3
1624	3
1625	4
1626	3
1627	5
1628	11
1629	7
1630	4
1632	2
1633	2
1634	5
1635	4
1636	2
1637	2
1638	4
1639	1
1640	5
1641	1
1642	1
1643	3
1644	6
1645	4
1646	2
1647	5
1648	20
1649	1
1650	8
1651	4
1652	4
1653	3
1654	8
1655	5
1656	5
1657	4
1658	9
1659	7
1660	16
1661	10
1662	11
1663	14
1664	12
1665	5
1666	9
1667	2
1668	5
1670	2
16th	1
17	12
1714	1
18	12
18th	1
19	8
192	2
1st	4
2	58
20	13
200	3
2000	1
200000	2
21	9
211	1
22	7
23	9
24	3
25	5
250	1
250000	1
257	1
259	1
26	5
26th	2
27	2
28	8
29	2
29th	1
2d	22
2dly	3
2ly	1
3	39
30	8
300	2
30th	1
31	1
32	1
325	2
325000	1
33	2
34	1
340	1
35	1
36	3
36th	1
37	1
38	1
384	1
39	2
3d	16
3dly	1
3ly	1
4	32
40	2
400	5
40000	1
41	2
410	1
416	1
42	1
421	1
43	3
44	2
45	3
452	1
456	1
46	1
460	1
48th	1
49	1
4ly	2
4th	17
4thly	2
4ths	1
5	27
50	1
500	1
51	1
55	2
559	1
569	1
5ly	1
5th	13
5thly	1
6	16
60	1
600	1
606	2
62	2
63	1
666	5
697	1
6th	4
7	12
70000	1
710	1
712	1
72	1
726	1
76th	1
770	1
7th	4
8	17
800	4
8000	2
80000	1
88	3
884	1
89	1
899	1
8th	9
9	13
900	1
981	1
988	1
990	2
999	1
9th	8
9ths	1
a	1011
a-do	1
a-doe	1
abaffi	2
abaffy	6
abate	1
abbats	1
abbess	1
abbies	1
abbots	1
aber	1
aberrations	1
abhorr	1
abide	2
abideth	1
abihu	2
ability	1
abjure	2
able	21
abode	1
abolish	1
abolished	1
abominable	3
abominate	1
abomination	4
abominations	8
abounded	1
about	187
above	60
abovesaid	1
abraham	1
abroad	9
abruptly	1
absence	4
absent	1
absolute	25
absolutely	5
absolution	1
absolutly	1
absolv	1
absolve	3
absolved	1
abstain	3
abstracted	1
absurd	2
abundance	2
abundant	2
abundantly	1
abuse	2
abused	1
abuses	1
abusing	1
abyss	1
abyssins	1
ac	1
acadamy	1
academies	1
academy	1
accept	4
acceptable	3
acceptance	1
acceptation	1
accepted	2
access	3
accesse	1
accommodated	1
accommodating	1
accommodation	4
accompanied	1
accompanying	1
accomplish	2
accomplished	2
accomplishes	1
accomplishment	5
accord	4
accorded	1
according	46
accordingly	13
account	19
accountable	1
accounted	10
accrew	1
accurate	1
accurately	1
accusations	1
accused	1
accuser	1
accusers	2
accustomed	1
achaia	4
achem	1
achilleus	5
achmet	3
acknowledg	2
acknowledge	14
acknowledged	5
acknowledgement	1
acknowledges	2
acknowledging	4
acording	1
acordingly	1
acquaintance	1
acquainted	3
acquiesce	4
acquiess	1
acquits	1
act	6
acted	4
actings	1
action	2
active	2
acts	1
adam	3
adams	10
adamus	1
add	17
adde	1
added	29
adder	1
addicted	1
adding	7
additaments	1
addition	1
additional	1
additions	1
addressing	1
adds	2
adhere	2
adhered	1
adhereing	1
adherents	1
adheres	1
adhering	4
adjoyned	5
adjoyning	3
adjunct	9
adjuncts	1
adjuration	1
adjure	1
administer	1
administers	1
admir	1
admirable	4
admiral	2
admiration	1
admire	3
admired	2
admiring	1
admission	2
admit	10
admite	1
admitted	8
admonish	4
admonished	6
admonishing	2
admonition	2
adolphus	7
adopted	1
adorable	4
adoration	2
adore	2
adored	1
adorn	1
adorning	2
adrian	1
adrianople	1
adriatick	2
adulterate	1
adulterating	1
adultery	1
advance	2
advanced	3
advancement	1
advantage	9
advantages	5
advantagious	1
advantagiously	1
advarsary	1
adversaries	3
adversary	7
advertise	1
advertiz	1
advice	2
advisable	1
advise	1
aegean	1
aequanimity	1
aequator	1
aequinoctial	1
aesculapius	1
afar	1
affair	1
affairs	25
affected	3
affection	5
affectionately	1
affections	3
affirm	1
affirms	3
affixed	2
afflicted	3
afflicting	1
afflictions	1
affraid	2
affrighted	1
affront	2
aforesaid	5
afraid	6
afresh	1
africa	26
africk	2
afrighted	1
after	195
afterward	2
afterwards	82
again	127
against	237
aganippe	1
agapetus	1
age	52
aged	1
agents	1
ages	27
aggravated	1
aggrieved	2
agitation	1
agnus	1
ago	1
agoe	4
agreat	1
agree	13
agreeable	1
agreed	9
agreeing	1
agreement	4
agreements	1
agrees	3
agrippa	1
ah	1
ahab	11
aim	1
aimed	1
aiming	3
aims	2
air	6
air-pumps	1
aix	3
aken	1
alack	1
aladine	1
alarum	1
alas	7
alay	1
albanian	1
albion	1
alcoran	1
ale	1
aleppo	1
alerius	1
alexander	22
alexanders	1
alexandria	1
alexius	1
alfeus	1
algiers	3
alien	1
alienates	1
alienation	1
alike	1
alive	7
all	946
allay	3
alledged	1
allegiance	3
allegience	1
allow	1
allowed	1
allure	1
ally	2
almain	1
almighty	1
almoner	1
almost	45
alone	33
along	4
aloud	2
alpha	3
alps	1
alpuxarras	1
already	13
alsatia	2
alsatta	1
also	254
alsted	1
altar	5
altars	3
alteration	1
alterations	3
altered	6
although	24
altogether	7
alva	1
alwayes	23
always	7
am	21
amadeé	2
amain	1
amassed	1
amazed	5
amazement	3
amazias	1
ambassadors	1
ambassies	1
amber	5
ambiguities	1
ambition	3
ambitions	1
ambrose	1
amen	20
amend	3
amendment	9
amends	1
america	13
american	1
americans	1
amids	1
amidst	8
amiss	2
among	50
amongst	37
amorous	1
amos	6
amount	1
amounted	1
ample	5
amsterdam	2
amulation	1
amurath	1
an	352
anabaptists	3
anathema	1
ancestors	1
ancestours	1
anchor	1
ancient	18
anciently	7
ancients	4
and	5508
andalusia	2
andrea	1
andrew	3
anew	3
angel	18
angelical	3
angels	24
anger	3
angle	1
animadvert	1
animal	1
animals	2
animated	1
animosities	1
animosity	1
anjou	5
anna	1
anne	2
annex	1
annexed	2
anno	37
annotat	1
annual	1
anonymus	1
another	81
anothers	4
anselme	1
answer	26
answerable	4
answered	22
answers	3
antecedent	2
anthony	1
anti-cesaers	1
anti-pope	1
anti-popes	1
antiarminianism	1
antichrist	12
antichristian	4
antichrists	4
antient	7
antients	3
antilles	2
antioch	1
antiochus	2
antipathy	1
antipodes	1
antipope	2
antiquated	1
antiquity	3
antisocinianism	1
any	154
apace	1
apart	5
apocalyptical	1
apollo	2
apologetick	1
apology	4
apoplexy	4
apostacy	1
apostasies	1
apostate	2
apostle	11
apostles	23
apostolical	1
apostolick	10
apparel	1
apparent	2
apparition	3
apparitions	3
appeal	13
appealing	1
appeals	3
appear	27
appearance	7
appearances	1
appeared	14
appearedst	1
appeareth	1
appearing	3
appears	9
appendix	3
applause	1
apple	1
applied	1
apply	3
appoint	1
appointed	3
appointing	1
appoints	1
apprehend	3
apprehended	5
apprehension	2
apprehensions	3
approach	3
approached	1
approaching	6
approbation	2
appropriate	1
approve	3
approved	7
approving	2
april	3
aqua	1
aquila	1
aquileja	2
arabia	4
arabick	2
aragon	6
arbitrary	2
arbitrators	1
arch	2
arch-bishop	7
arch-bishops	1
arch-duke	4
arch-dukedom	1
arch-dukes	1
archbishoprick	1
archbishops	1
archduke	4
archdukedom	2
arches	1
archeus	1
archimedes	1
archipelago	2
architectonick	1
archytas	1
ardently	1
arder	1
are	387
areana	1
argument	6
arguments	6
argusis	1
arise	6
arisen	1
arises	2
aristocratick	1
aristotle	1
arithmetick	1
arived	1
arm	3
arm-bearer	1
arm-pit	1
armado	4
armenia	2
armenians	1
armies	9
arminianism	1
arminians	2
armorica	1
arms	45
army	23
arnaud	1
arose	18
arragon	4
arras	2
arrians	1
arrive	1
arrived	1
arriving	1
arrogance	1
arrogancy	1
arrogantly	2
arrogating	1
arrow	1
art	32
articles	9
artificer	1
artificers	1
artifices	1
artificial	1
artist	1
artizan	2
artois	1
arts	21
as	772
ascend	4
ascent	1
ascribe	1
asham	1
ashamed	3
ashes	4
ashwensday	1
asia	34
asians	1
aside	9
ask	13
asked	18
asking	1
aspiring	1
assaults	4
assemble	1
assembled	1
assemblies	3
assembly	7
assemblyes	1
assented	1
assert	3
asserted	3
assertion	1
asserts	1
asseveration	1
assigned	1
assistance	8
assistants	1
assisted	3
associate	1
asspiring	1
assume	2
assumed	2
assumes	1
assuming	1
assurance	1
assure	1
assured	1
assuredly	1
assyria	2
assyrians	1
astaroth	1
aston	1
astonished	7
astonishing	2
astonishment	1
astray	2
astrolabes	1
astrologer	1
astrologers	2
astrologians	1
astronomers	2
astronomical	1
astronomick	2
astronomy	4
aswel	1
aswell	1
at	435
ate	1
atheisme	2
atheist	2
atheistical	1
atheists	2
athens	1
athos	1
atlantick	2
atlas	1
atomick	1
attain	3
attained	1
attempt	3
attempted	7
attempts	3
attend	6
attendants	1
attending	1
attention	1
attentively	3
attila	1
attributed	6
attributing	1
au	1
audience	2
augel	1
augmented	1
auguries	1
augurium	1
august	3
augustan	4
augustian	1
augustine	1
augustins	1
augustus	1
aurange	1
auricular	1
ausburg	2
ausburgh	3
auspicions	1
austin	1
austria	33
austrian	8
austrians	1
author	10
authority	32
authors	2
authour	1
autumn	1
auxiliary	1
avail	2
avenger	2
aver	1
avignon	8
avoid	9
avoiding	2
aw	2
awak	1
awake	2
awaken	1
away	48
awe	2
awed	1
aws	2
azores	4
b	1
baal	2
baalim	1
baalites	1
babilon	1
babylin	1
babylon	27
babylonians	1
babylonish	10
bachus	2
back	15
backing	1
backward	2
bad	6
bada	1
bag	1
bagdad	1
bailed	1
balaam	1
baldwin	1
ball	1
ballance	1
ballanced	1
balsamum	1
baltick-sea	1
band	1
bands	1
banish	3
banished	5
banishes	1
banishment	8
banishments	1
banks	2
banner	2
bannished	1
bantam	1
baptism	4
baptized	4
bar	1
barbarians	8
barbarous	7
barbarousness	1
barbary	1
barce	1
bare	4
barefooted	1
barkay	2
barometers	1
baronias	1
baronius	2
barre	1
bartimeus	1
baruch	6
base	2
bashaws	1
basil	8
basilicon	1
basilid	2
bassa	1
bastards	1
batavia	2
bathor	3
battel	9
battels	5
batteries	1
battries	1
bavaria	15
bays	1
be	694
beads	1
bear	9
bearing	2
bears	3
beast	17
beastial	1
beasts	8
beat	16
beaten	2
beatings	1
beats	3
beautiful	1
beautifully	1
became	28
because	74
beck	1
becket	1
become	35
becomes	7
becoming	5
becoms	3
bed	7
been	134
befal	1
befool	2
befooled	2
before	177
before-mentioned	2
beforehand	3
beforesaid	1
beg	3
began	44
begat	1
beggars	2
begged	1
beggers	1
begging	1
begin	15
begining	1
beginners	1
beginning	33
beginnings	4
begins	11
beglerbeg	1
begot	1
begotten	1
begun	20
behalf	5
behaviour	1
behead	1
beheld	3
behind	4
behold	45
beholden	1
beholding	2
behove	1
behoves	1
being	135
belching	1
beleive	1
belgick	2
belgium	3
belgrade	1
belief	3
belieth	1
believ	2
believe	25
believed	15
believers	1
believes	1
believing	1
bell	1
bellarmine	1
bellowings	1
belly	1
belong	3
belonged	1
belonging	1
belongs	4
beloved	14
bended	3
bending	1
beneath	2
benediction	9
benefices	2
benefit	7
benefits	1
benjamin	1
bent	3
bequeaths	1
berengarij	1
bern	6
bernard	3
berne	1
beroald	1
besal	1
beseech	15
beseeching	1
beside	3
besides	40
besieg	3
besiege	4
besieged	4
besieges	9
besieging	3
besot	1
besotted	1
besought	2
bespattering	1
bespeak	1
besprinkle	1
best	18
bestirs	1
bestow	2
bestowed	1
bestows	2
betake	2
betaking	1
bethlem	1
bethulians	1
betide	1
betray	4
betrayed	1
betrayer	1
betroth	1
better	39
between	72
betwen	1
betwixt	11
bewail	1
beware	1
bewitchings	1
beyond	12
beza	2
bezoart	1
bible	1
bibles	3
bid	6
bids	2
bielsky	1
big	2
bigness	1
billingsley	1
bin	1
bind	2
birds	2
birth	3
birth-place	1
biscayan	1
bishop	30
bishope	1
bishoprick	2
bishops	35
bitner	1
bitter	1
bitterly	1
bitterness	2
bitternesses	2
bizantium	1
black	7
blackness	1
blades	1
blame	2
blameless	1
blank	1
blaspheme	2
blasphemer	1
blasphemies	2
blaspheming	2
blasphemous	3
blasphemy	2
blazing	2
blecking	1
bless	3
blessed	8
blessedly	1
blesses	1
blessing	2
blessings	1
blieve	1
blind	12
blindness	1
blinds	1
blois	1
blood	7
bloody	7
blot	2
blotted	1
bloud	10
bloud-shed	1
bloudy	7
blow	2
blowing	1
blur	1
boar	1
boast	3
boasted	2
bode	1
bodies	2
bodily	1
bodin	1
body	28
bohemia	32
bohemian	10
bohemian-german	1
bohemian-war	1
bohemians	2
bold	4
boldly	4
boldness	2
bologn	1
boly	1
bond	3
bonds	1
bones	1
boniface	9
book	63
book-sellers	1
books	41
boors	1
boots	1
bordering	4
bore	2
borest	1
born	9
borrows	1
bosnia	1
bosom	1
bosome	1
bosphorus	1
both	144
botskay	1
bottom	2
bottomless	1
boughs	2
bought	2
bound	8
bounds	6
bountifully	1
bourbon	3
bourbons	3
bove	1
bow	2
