	11
00	9
003512	1
008312	1
01	2
010270	1
011525	1
016440	1
01667	1
018884	1
01911	1
02	1
03	2
033678	1
03802	1
04	4
062519	1
07	1
08	6
09	1
098967	1
1	9
10	8
100	1
1000	2
10000	2
10s	1
11	4
113	1
12	13
120032	1
12d	1
13	5
132457	1
1352l	1
14	14
15	9
150	1
16	6
1641	86
1642	1
17	9
179	1
17th	1
18	3
18th	1
19	4
196	1
2	6
20	2
200	1
21	2
22	11
23	22
23th	1
24	6
24th	1
25	12
26	5
26947	1
27	4
28	4
29	15
3	22
30	6
31	3
32	2
33	2
34	2
35	2
36	2
36181	1
37	2
38	4
39	2
3s	1
4	20
40	5
40000	2
41	2
42	2
43	2
4332	1
44	2
45	4
46	4
47	2
47418	1
48	3
49	2
5	21
50	5
51	2
52	2
53	2
54	2
55	2
56	2
57	3
58	2
59	2
6	5
60	3
61	2
62	2
63	2
64	2
65	3
66	2
67	2
68	3
69	2
7	10
70	2
71	2
72	3
73	2
74	2
75	3
76	3
77	4
78	6
8	21
80	1
9	5
94	1
a	307
a-down	4
abbey	1
abbeys	1
abettors	2
abiding	1
abilities	1
able	11
abode	1
abolished	1
abominations	1
about	44
above	5
abroad	4
absnce	1
absolute	1
abundance	1
abuse	1
abuses	1
accept	2
accepted	1
accepting	1
accessory	1
accommodated	1
accompanied	1
accomplish	1
accompt	3
according	4
accordingly	2
account	2
accounted	1
accounting	1
accounts	1
accursed	1
acknowledge	1
acknowledged	1
acknowledgement	1
acquainted	4
acrashaniey	1
act	8
action	3
actions	9
actors	3
acts	2
ad	2
adam	5
adams	11
added	7
addition	1
addresse	1
adherents	2
administer	3
admired	1
admit	1
admittance	1
admitted	3
adventure	1
adversaries	2
advise	3
advisers	1
affirm	2
affirmed	3
affirming	2
affixed	1
afford	3
afforded	2
afore	1
afore-named	1
aforesaid	44
after	40
afternoon	1
afterwards	5
again	13
againe	2
against	25
age	3
aged	1
agent	1
agents	1
ages	1
agheruskie	1
aghnebolah	1
aghneholagh	1
ago	1
agree	1
agreed	2
aire	1
