	20
0	41
00	2
03	1
1	31
10	27
100	3
10000	2
1000000	1
101	3
102	2
103	1
104	1
105	1
106	1
107	2
11	7
112	1
11½	1
11′	2
12	11
12°	1
12¼	1
13	9
130	2
132	1
14	14
148	1
15	27
1577	3
16	16
1607	2
1618	4
163	1
1631	3
164	1
1661	2
1664	17
1664-5	1
1665	11
1666	1
1667	1
1672	2
1673	1
1674	2
1675	1
1676	3
1677	15
1678	1
16th	1
17	11
1745	1
18	7
19	8
19200	1
2	31
20	14
20000	1
21	10
22	10
223	10
224	1
22d	1
23	12
23d	1
23′	1
24	10
241	1
24th	1
25	10
258	1
25th	1
26	12
27	11
27000	1
276	1
27°	1
28	9
29	10
3	25
30	17
3000	1
30000	1
30¾	1
30′	1
31	9
31½	1
32	5
33	6
33⅔	1
34	9
345	1
34½	1
35	7
36	6
360	1
365	1
37	5
38	7
39	6
4	19
40	15
400000000	1
40″	1
41	6
414	1
4140000	1
42	3
43	7
44	7
45	9
45000	2
46	3
47	2
48	3
49	5
4o	1
4½	1
5	19
50	4
51	3
52	2
53	6
54	6
54′	1
55	15
56	5
57	4
58	6
59	3
5th	1
6	16
60	1
61	1
62	1
63	3
64	5
640	2
65	2
66	1
67	1
68	1
69	2
7	23
70	2
71	2
72	1
73	1
74	1
75	2
76	1
77	1
78	1
79	1
7th	1
8	17
80	2
8000000	2
8000000000000	1
81	1
82	1
8280000	1
83	2
84	1
840	1
85	1
86	1
87	1
88	1
882	1
89	2
9	19
90	1
900	1
91	1
92	2
93	2
94	1
95	1
96	2
97	1
98	1
99	1
9th	1
a	763
aaa	1
ab	3
abe	2
abide	2
ability	1
able	22
abode	1
about	94
above	28
above-mentioned	1
abscess	2
absence	2
absolute	1
absumed	1
absumption	1
absurdities	1
abundantly	3
ac	5
academiae	1
academy	1
accelerated	6
accelerates	1
accelerating	1
acceleration	2
accept	1
acceptable	1
access	1
accident	2
accidentally	1
accidents	5
accommodate	1
accommodated	3
accompanied	1
accomplish	1
according	28
accordingly	4
account	11
accounts	2
accoutred	1
accruing	1
accurate	15
accurately	2
accurateness	2
accusation	1
accusations	1
accustomed	1
acdef	1
acid	1
acidity	1
acids	1
acknowledgment	1
acquaint	3
acquainted	1
acquainting	1
acquaints	1
acquire	1
act	2
acting	1
action	5
actions	1
activity	5
acts	3
actual	1
actually	5
ad	20
adapted	1
adc	1
add	15
adde	1
added	5
adding	1
adds	2
adeo	1
adhere	3
adhered	2
adhesion	2
adjacent	2
adjoyned	1
adjoyning	2
admirable	3
admiration	1
admit	5
admits	1
admitting	1
admodum	1
advance	1
advanced	3
advancement	1
advantages	4
advantagious	2
adventured	1
advertised	1
advertisement	2
