	95
1	15
10	8
100	14
1000	3
10000	2
100000	4
100450	1
101	1
1025	3
1028	1
1030	1
104	2
105	1
106	1
107	3
1082	1
11	8
111	1
112	1
1125	1
1130	1
115	1
1156	1
116	2
1162	1
1164	1
1177	1
118	1
1194	1
12	17
120	5
1200	3
12000	1
1222	2
1237	1
124	1
1262	1
127	1
1290	1
13	7
130	1
1303	1
131	2
132	1
1327	1
1329	1
1330	1
1332	2
1333	1
134	2
135	3
1360	1
137	1
1383	1
14	3
140000	1
1402	1
1405	2
1409	1
1459	1
1460	1
1474	1
1485	1
15	3
150	4
1500	2
1503	1
1509	1
1516	1
1517	1
1522	1
1530	1
1536	2
1554	1
1560	1
1562	1
1566	1
1567	1
1570	2
1571	1
1573	1
1574	1
1578	1
1581	2
1584	1
16	4
160	2
1600	1
16000	1
1603	2
1605	1
1606	2
1607	2
161	1
163	2
1650	1
1651	1
1655	1
167	1
169	1
17	4
170	2
171	4
1713	1
172	2
175	1
177	1
178	1
18	1
180	3
182	1
183	2
184	1
187	1
188	1
189	1
19	2
190	4
194	2
195	1
196	1
197	2
198	2
199	2
2	20
20	5
200	13
2000	1
20000	5
200000	3
204	1
205	1
21	3
214	1
22	4
23	6
24	9
25	12
25000	1
26	3
260	1
27	2
270	2
2700	1
276	1
28	2
29	3
3	29
30	7
300	12
3000	5
30000	1
300000	1
31	2
32	2
33	4
34	4
35	3
353	1
36	3
360	1
36000	1
37	4
38	4
38000	1
39	5
390	1
4	15
40	11
400	3
4000	4
41	2
412	1
42	1
44	7
45	2
450	1
47	1
48	1
5	21
50	7
500	2
5000	2
50000	3
500000	1
52	2
53	2
54	6
55	4
57	1
58	5
59	9
6	23
60	19
600	2
6000	1
60000	2
600000	1
61	12
62	12
630	1
647	1
65	17
66	4
67	6
68	7
69	4
697	2
7	16
70	2
700	6
7000	1
71	4
72	6
726	1
73	2
74	5
75	8
755	1
756	1
76	2
7656	1
77	5
78	1
79	5
8	23
80	4
800	3
801	1
802	1
809	1
81	5
82	2
826	1
83	3
84	5
840	1
85	3
86	3
864	2
87	4
88	3
881	1
89	2
9	12
90	4
90000	2
91	1
92	1
93	2
94	4
95	2
96	1
97	1
978	1
98	4
a	1849
a-little	1
a1248	1
ab	7
abandon	5
abandond	2
abandoned	1
abarr	1
abate	1
abazar	1
abbatie	1
abbot	10
abbots	1
abdua	2
abdula	1
abetted	1
abhominable	1
abhorre	1
abide	1
ability	3
abisse	1
abjecerunt	1
abjectis	1
abjudan	1
abjure	1
able	26
abler	1
aboad	1
aboard	4
abolish	2
abolishing	1
abominations	1
abound	1
abounding	2
abounds	8
about	125
above	69
abroad	32
abrogat	2
abrogate	1
abrogated	1
abrogation	3
absence	3
absent	1
absolut	5
absolute	3
absolutely	2
absolution	3
absolv	5
absolving	1
abstain	4
abstaining	1
abstract	2
abstracted	1
absurd	1
abundance	5
abundantly	1
abus	1
abusd	2
abuse	4
abuses	2
ac	2
academy	2
acaveso	1
accelerat	1
accept	5
acceptable	4
accepted	3
accesse	1
accesses	1
accessio	1
accession	1
accident	7
accidents	7
acclamation	2
acclamations	3
accolto	1
accommodat	1
accommodation	2
accommodators	1
accommode	3
accommoded	2
accompagnie	2
accompanie	1
accompanied	9
accompanieth	1
accompany	2
accomplishd	1
accomplishment	1
accord	5
accorded	1
according	36
accordingly	25
account	14
accountable	3
accounted	10
accounteth	1
accounting	1
accounts	5
accretions	1
accuratly	1
accursed	1
accus	2
accusation	1
accusd	1
accuse	1
accusers	1
accuseth	1
accustomed	7
achievements	1
achievments	3
achmat	2
acknowledg	5
acknowledgd	3
acknowledge	4
acknowledgement	1
acknowledging	3
acoe	1
acoli	1
acon	1
acquaint	10
acquaintance	2
acquainted	13
acquainting	1
acque	2
acquests	2
acquire	1
acquiritur	1
acquit	2
acre	3
acrimoniall	1
act	10
actiolinus	2
action	8
actions	22
active	3
actively	1
actors	2
acts	7
actuall	6
actually	2
ad	6
adagi	1
adaies	3
adapted	1
adayes	1
add	12
added	25
addeth	1
addicted	2
adding	3
additions	1
address	3
addressd	2
addresse	7
addressed	3
addressing	1
addua	1
ademerunt	1
adeptus	1
adhere	2
adherents	2
adhering	1
adice	1
adie	1
adjoind	3
adjoyn	3
adjoynd	1
adjoyning	2
adjudg	3
