	20
1	84
10	50
100	3
1000	1
10000	2
1005	1
103	1
1051	1
109	1
11	53
110	1
1160	1
119	1
12	44
1200	1
1216	1
122	1
1240	1
1260	7
1277	1
1290	1
13	33
1300	2
1310	1
137	1
1370	1
13th	1
14	34
1414	1
1415	1
142	1
1420	2
1440	1
1454	1
1496	1
15	34
1521	1
1529	1
1541	1
1546	1
1549	1
1550	1
1555	1
1558	2
1563	1
1574	1
16	28
1620	1
1621	1
1623	1
1624	1
1625	1
1639	1
1644	1
1650	2
17	23
1700	1
173	1
18	13
19	13
197	1
2	93
20	21
200	3
21	16
22	10
220	1
224	1
23	13
2300	1
24	5
25	12
26	8
260	1
27	8
28	4
29	7
3	66
30	10
300	3
302	1
306	1
307	1
31	6
311	2
32	3
3238	1
325	1
33	7
34	10
35	5
36	1
361	1
362	1
365	1
368	1
37	1
38	3
380	1
39	2
4	60
40	6
400	1
40000	1
41	4
414	1
42	3
43	3
433	1
44	5
45	6
459	1
46	2
47	3
476	1
48	4
49	7
490	1
5	45
50	3
50000	1
51	1
52	3
53	1
536	1
541	1
56	1
58	1
6	56
60	1
600	1
606	2
62	1
648	1
65	2
66	2
67	1
68	3
680	1
687	1
69	1
7	41
70	5
72	1
730	1
755	1
78	1
788	1
795	1
8	49
80	1
802	1
88	1
89	1
9	47
92	1
954	1
96	1
97	1
99	1
996	1
a	530
aa	1
aaron	1
aben	1
abide	1
abija	1
abijah	5
abilitie	1
ability	1
able	4
abode	1
abolish	1
abolished	1
abolshed	1
abominable	1
abomination	1
abounded	2
about	41
above	4
abraham	1
abroad	5
abrogation	1
abruptly	1
absence	2
absent	8
absolons	1
absolute	1
abstract	1
abundace	1
abundance	6
abundant	1
abundantly	5
abundatly	1
abusing	1
acceptable	2
accesse	1
accidents	2
accodingly	1
accompany	2
accord	5
according	7
account	3
accounted	6
accounts	2
accursed	1
accusations	1
acknowledge	6
acknowledged	3
acknowledgeth	1
acknowledging	2
acob	1
acquaintance	4
acquaintnce	1
acription	1
act	5
action	1
acts	1
acursed	1
ad	7
add	1
adde	3
added	13
adder	1
addeth	2
adding	2
adjudged	1
adjuncts	1
administration	4
administred	4
admirable	1
admirably	1
admiration	6
admire	1
admired	2
admireth	1
admit	1
admitted	2
admonish	1
admonition	1
adored	1
adores	1
adorne	1
adorned	8
adorneth	1
adorning	2
adoromd	1
adrian	2
advance	1
advanced	3
adversaries	3
adversary	1
adverse	1
adversity	4
advise	1
advisedly	1
aegyprians	1
af	1
afer	1
affaires	2
affairs	1
affectation	1
affected	2
affection	2
affectioned	1
affires	1
affirm	1
affirmed	1
affirmeth	1
afflict	1
afflicted	10
affliction	1
afflictions	2
afford	1
aflicted	1
aforesaid	1
afraid	3
afresh	1
africa	1
africk	1
africke	2
after	88
afterward	12
afterwards	9
again	20
againe	6
against	30
age	25
ages	7
agoe	1
agree	8
agreeing	1
agreement	3
agreeth	6
ahaz	2
ahazi	1
ahazia	1
aid	8
aide	2
aim	1
aimed	1
air	1
aire	3
aith	2
aitrinitarians	1
ake	1
alaricus	2
alas	1
albertus	1
albigenses	1
albigensn	1
albigeuses	1
albingenses	1
ale	1
aleins	1
alexander	4
alexandria	1
alike	1
all	240
allegories	1
allegory	1
alleth	1
alling	1
allowance	1
alludeth	1
allurements	2
almost	9
almst	1
aloes	2
alone	16
alpes	1
already	2
also	90
altar	1
alteration	4
although	9
altogeth	1
altogether	35
aluredus	1
alwaies	6
alwayes	12
always	1
am	29
amana	2
amanah	1
amanus	1
amazed	2
amazia	1
amaziah	1
ambition	6
ambitious	2
ambrose	1
amen	2
ammon	2
among	63
amongst	9
amore	1
an	67
anabaptists	2
analised	1
analysis	4
ancestors	1
ancient	6
and	1599
andrewes	1
angel	5
angell	1
angells	1
angels	1
angry	2
anguish	1
ann	4
anno	21
annointed	1
annointing	1
annoynting	1
anointed	3
anon	1
another	22
anothers	3
anoynted	4
answer	10
answerable	1
answered	4
answereth	1
answering	2
antichrist	8
antichristian	4
antioch	3
antiochus	4
antithesis	2
antitrinitarians	1
antitype	1
antwerp	1
any	79
